化合物名,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
(R)-(-)-4-Phenyl-2-butanol,-14.450639576130605,-34.941421372800875,-5.672573332746957,-10.762853935468925,0.906051675119804,2.8067769170847954,-0.7988442044237153,-0.2603241857390014,-2.5106561030926766,1.6650680248440548,-5.7654882355477195,2.8593169882251246,-5.1508924225844375,-7.418727951313961,6.1824493451199105
Diisopropyl (R)-(+)-malate,74.65979407535838,1.1892827426694645,-18.22359513343527,15.542729286637934,47.95649158903453,-41.61400758273545,28.578038648933145,-51.027362229395656,67.98247030979714,-19.40913928614634,2.409327877599533,7.4757478232083034,5.045700702667869,37.71101898347976,-2.3023861197020046
(-)-Isocaryophyllene,7.530661438924419,-34.3438347435094,-11.059609742896702,2.5768029957024403,-3.415417597821897,2.7588257237734193,-4.62353666881321,-0.03855656379928251,0.5093507165242711,-3.6656930153086895,-3.301869950447334,-6.528703783089778,-2.2564419334588317,6.611561109533519,10.65324713585448
(+)-Cyclosativene,-19.22196065439588,-40.443666553720576,-4.7840878419497255,-9.01087505719203,4.2234377701525885,-4.431104777205518,1.8970522091660402,0.09353122035292652,-3.6608464481089475,1.2386660882785125,-2.4233421135825757,5.052925508192751,3.967240540274025,-6.040239256822051,-7.838973125724916
Diisopropyl (S)-(-)-malate,-78.49077785573077,95.05789883807334,49.671534266245054,57.69853443424269,41.549180136605166,-23.13782144123402,-1.5776839661385094,17.094719992967917,-44.072514068855554,30.509421716778206,0.4911939061617829,-3.659356707470519,-1.8160595175372052,-12.818255293503844,-8.839608061695479
(1R)-(-)-Neomenthyl acetate,-26.7092055232545,1.7268394362133483,42.407660961464465,49.85579922963184,26.799656430942424,-32.134157320673495,14.042489393997792,-24.584566275978606,10.682346942263726,-49.16841534124729,18.4765796667203,-21.487007788395122,-25.541620987294507,46.53431258092549,4.867793727886931
Methyl (R)-(-)-mandelate,-12.01853817817162,44.489713499397155,-134.40234035674908,18.622360592039012,44.25941300236691,2.5372021458940015,-3.172136268654628,-27.167736244866692,-3.9549936422129286,14.235190131549805,2.353330444140779,8.280970603871888,8.851687620741679,24.134628215747682,-1.1642908957538436
"(1S,2R,5S)-(+)-Menthol",-8.760878433882864,-29.179285487265798,-24.692238233597752,-11.433507751223452,3.9678895007564794,20.368204279939086,-16.817645707922498,-29.739941455545058,-0.041213738514726414,26.986948391852984,15.381224086179099,-19.927953375069972,-10.373690179943058,0.10808094310408042,20.530818776526818
Ethyl (R)-(-)-mandelate,29.431453152009986,42.067393726563914,-135.97877824268224,15.50665245958913,48.41734781353561,-0.5721104296566296,0.2206136583999992,-27.76308156200672,-20.05080991133036,12.269091972458291,4.350791251449917,10.168527756169953,2.256010131682349,19.44250807717979,-15.669124866189469
(S)-(-)-Pulegone,-38.56664420119484,-23.901647341819277,17.95415975685455,16.405435575646475,-19.76711656617374,6.531692469592399,21.00158790562538,0.8288310993705301,-28.713244574434675,6.601543596947413,8.213817885369618,4.2276259450530285,3.8768433888943115,-16.406580642108946,-19.874379547043095
Ethyl (R)-(-)-mandelate,15.274550098382319,17.754678132523647,-112.3720122046317,-0.34951121058610085,39.03909812066494,5.22552005236014,0.2767506298879185,-20.969286784713628,-21.40681593176218,10.10626599511362,-2.6946356633512787,2.651257595856449,-0.3238078448884052,13.339916289104961,-9.621688438456921
Methyl (R)-(-)-mandelate,4.549350364722301,29.96180825872255,-98.07375166888666,17.83748716819362,32.0398201437757,-0.7833694001041906,-2.3435243482340176,-27.081327642283735,-6.452109360143105,13.074926995450857,-4.928080983143872,-1.1747729195262913,-1.5344361516675986,26.065346758151357,-3.7543485465307
Ethyl (S)-(+)-mandelate,-22.61325530965495,-27.97771575465503,129.65253460535075,20.436879305291168,2.2655635636013574,-34.304408954767965,5.632749884630372,4.548073315669339,16.39764297346086,0.7911637878855704,-3.777890103945148,-4.456321828691613,-13.058521788477048,-8.430736927695172,4.197311355253587
Methyl (S)-(+)-mandelate,-35.61117698771486,25.90870206092977,120.34264683511611,40.79211980878608,-0.0765863491839942,-73.98856526269216,22.40660487017121,-18.5225005999159,7.175108763671666,13.632911633895594,-5.724079029124967,-13.884871986871525,-12.40333823623146,2.1010127574240487,-6.848098565471405
(S)-(-)-1-Phenyl-1-butanol,-13.818145254233384,-27.533112760389756,-5.261804453771162,-7.456667616711055,-8.27172747279123,1.8589865258705334,-2.932940482328806,-1.081914251779717,-4.699488443907765,-5.8871960834087895,-3.604447906261719,5.498961982131024,3.70839910539147,-4.9441716682838805,-1.8836700159272821
(+)-Chloromethyl menthyl ether,-20.839471441567838,-18.235868823163095,-45.12527709446647,43.253912242959274,-10.64407368538025,-11.607985166996293,1.2653819934456378,-29.864282727223706,88.21978820823804,14.957712611679856,-23.99218953169071,40.23720834949637,-23.61458430494231,-49.46991149450486,37.79019862060093
"(1S,2S,5S)-(-)-2-Hydroxy-3-pinanone",34.18267403106152,-7.9191929632870455,6.305234596259175,4.6605167155215526,11.670641611715991,-24.690343644634623,2.721371950647922,93.84756312230995,-18.059702206487806,24.560393569019325,-14.434410133310157,49.71559940753857,6.914698609938928,34.25003226690236,59.748351340305675
"(-)-p-Mentha-1,5-diene",-11.43515870771763,-38.2507602340975,-2.4644205583467027,-7.381550328931073,-0.191115580493581,-1.8778608034778155,-2.909695980519006,1.4054939338331043,-5.204999713231109,-0.9836773092544847,-2.2087419685984084,-0.2957851624757226,2.302880351625949,-2.6957692311813526,1.3371323674159068
(+)-Chloromethyl isomenthyl ether,-111.92069908625356,2.64472960195786,-30.41586874562529,-7.302033600077316,-1.9722301690335888,-8.353996403892513,-4.622146368646852,18.29350335798899,39.12349837479623,15.244666188502485,14.421172291095193,22.600267551146793,-8.39281650491932,-11.032094185810308,2.5364272307452405
(-)-Chloromethyl menthyl ether,2.4457616805927818,-26.077378320137463,32.36162382250823,-34.370511604587946,-9.322197177313427,5.4391289205160875,-9.182013495097843,35.21514201190078,-73.39012619211881,-11.75403244914182,18.239366761108187,-24.923312364228654,25.601895478993832,49.58434406003539,-29.795033461858928
"(1S,2S,5R)-(+)-Neomenthol",-9.02796113895081,-37.656919816180796,-4.251949459585781,-12.615250095143155,1.5077792242216603,8.95883931461114,-6.854209983939967,-9.511320189952558,2.402337128280172,14.217515928390988,-11.37502648764955,4.961479403373706,-2.0295814067618076,-20.371704661993867,-7.769657914012343
(+)-Longifolene,-12.329809762323341,-35.218546078301515,-8.685098706272223,-6.097551107768723,-1.2158695736250482,0.850025307007149,-1.7109942581315618,4.19339429537484,-8.822149201153708,-3.784005897965137,8.3692735164399,-5.490295729432291,8.935537018884471,-5.659186106801369,7.288258935097593
(+)-Longifolene,-7.778080477516122,-34.7666939221783,-9.676626881338537,-6.613388018857497,-3.3606211149080765,1.6907769053271666,-2.7541311743930876,4.376154901789636,-9.618627643434097,-6.280137196433647,13.199343726358174,-5.430555919279648,9.558531465654147,-6.570851872317653,8.978484243276894
"(3S-cis)-(+)-2,3-Dihydro-3-isopropyl-7a-methylpyrrolo[2,1-b]oxazol-5(7aH)-one",-87.62646573425776,81.03787330664207,8.150194529014977,31.722251379839992,16.595087445205436,20.438195865013324,-8.75095471468724,-2.140239228699053,4.945088505525743,-10.293285711678744,-106.81633029821667,21.74290253976872,-0.8439375409608336,15.42539955570945,-23.449956190694454
(-)-α-Thujone,-12.319259460858483,-9.775269069865837,8.161328008657575,-8.712444024792937,18.811064186967133,-18.95931211219006,14.191409921848049,-15.290154060391139,-26.83573470409513,-12.427276497642323,10.610447529505349,25.45562732463476,-6.166022520017185,-14.702946561783103,8.079568074029716
(1S)-(-)-α-Pinene,-16.804953383756462,-41.12902662515703,-3.799370889493366,-6.992423693618542,4.302116756915653,-2.466638736474911,-0.40677991016618836,-1.158286729803868,-10.124819513053131,-3.0425698078714047,0.7144125660925883,-1.0591645727365624,3.474871644704975,-3.009343801877443,-1.950624931972653
(1R)-(-)-Myrtenal,-16.28400288446171,-29.61929422861638,-22.46391811400317,59.38213904501877,-48.47750899036489,78.37277390540586,168.64002677630657,7.715588257110464,5.299308659219744,12.452605081004739,27.43598174002957,-2.0227993729197853,-10.119734896622996,42.0087290995167,11.054700617277552
(1R)-(+)-Nopinone,-20.5754084012042,8.947452505447535,24.429576509825402,58.92442867312471,52.40722769552232,57.67679670819768,-14.241005990904483,39.74636386225152,14.242202220761085,-43.22197872178491,-32.051601163140944,15.446718589189521,68.6170767038422,-3.1338392923526226,-10.06234973067802
"(3R-cis)-(-)-2,3-Dihydro-3-isopropyl-7a-methylpyrrolo[2,1-b]oxazol-5(7aH)-one",-19.206565592048154,53.05224828609579,55.98723157687779,100.50766377328284,72.72609299740171,57.55962439403445,-39.75230494547115,28.800610332354672,19.983768872960805,-10.402096029672025,136.7606007468303,21.80977479330178,25.244836076991753,-35.3516971804856,12.63012714575011
(S)-(+)-Carvone,1.1671553415764853,-5.669093691716122,-9.091615252823384,57.66542356278845,-68.65715248313357,46.09046930627019,113.23231513874717,16.468844252634618,-23.773913643100638,13.728089380783535,-3.0038742709121378,15.360608187059876,-3.64471882716366,-44.47688320727133,-21.367173500217167
(S)-(+)-2-Hexanol,4.224654362736724,11.224997381441069,-18.056976306845037,43.638585166658466,-55.773370051285305,4.641707504629133,-32.588433613182374,5.683303376207495,-11.497157005050287,-5.564709770873757,4.020098289221902,-13.691733770745572,-18.94093632336261,3.259496225084807,8.99216639155417
(S)-(+)-2-Pentanol,-1.6866562962435439,1.0317381744912537,-15.206586632470414,37.83481229064836,-45.11119389446568,3.7328963747153834,-24.21785829886896,2.334303604952355,-10.32079432994824,-5.935247426816987,-4.616152155915519,-13.542548083401464,-8.533499609305965,4.197771340106247,5.731286254139173
(S)-(+)-2-Butanol,-25.89747017971131,-27.314318167305146,-9.803444534069708,-0.783844396441371,-16.663689156937515,7.519360704532487,-15.785900357662898,-0.994914058922144,-13.700391176301865,-1.4219785122204853,-5.349830789365512,-3.5560254630363417,-21.071395962459206,-13.563277674225041,4.290222233434025
(S)-(+)-2-Pentanol,-25.01431151016404,-37.49890963754617,-0.5751621466388294,4.080396079038925,-4.974915648302076,9.166139255263174,6.212026976906817,0.48878927115529375,-19.487487995706033,7.439645250972744,-8.478451384709523,-8.011249727223356,5.901003579834477,-6.977015535239444,5.227928771119207
(S)-(+)-2-Hexanol,-16.599148593180278,-39.642810006510004,-3.993158115588476,-4.416896175701524,0.2455717334415564,1.9312527992324688,1.6041596333305386,2.6263929520347618,-9.040475700146022,3.6184230736459773,-4.119222542921537,-4.404593011329545,2.8476576168498613,-4.467076193959137,3.136822399839507
(S)-(+)-2-Butanol,-19.35409616045266,-43.12877749605379,-1.9637327673011238,-8.768474924131313,4.648027231181502,-1.1406881736801555,-1.6806115428940482,1.1102414766856612,-7.6814021097160055,5.02813480078266,-2.7495159408704044,-3.646055800444238,0.17554484762395642,-6.446707989523417,2.7221956541585586
(S)-(+)-2-Octanol,-7.071408568000872,4.6973584204846475,-27.30222844532132,21.57678586145527,-44.703898047547035,13.250345998428172,-29.23234938859296,7.429900494408899,-22.193399381385742,-14.634524546714388,-3.713493650548513,-13.86501865342861,-31.728389790424515,-6.50206026893847,9.674657827774366
(S)-(+)-2-Nonanol,-2.71593236879622,-13.886873019692745,-23.931800849491975,13.418302519628067,-39.95549608076943,8.569607035510954,-29.794023992485645,1.406718407031487,-16.641656548650523,-20.4686613040435,-1.170865791529343,-4.71957138366816,-24.546019154804725,3.336287909560821,4.7893029306127906
(S)-(+)-2-Decanol,16.46386492146092,8.819592248470588,-18.015991418310733,45.80393157424729,-65.44807626251354,-0.8011249099045138,-39.907783398220566,8.324217850394955,-9.818669932823404,-14.635499982962564,5.4967272117544885,-8.91248004542339,-20.761964090402845,17.50322085213327,7.829212257254835
(S)-(+)-2-Heptanol,-17.752558071395377,-40.16439333777903,-10.68600540811298,-16.28835209925427,-14.848489686325914,10.662502406060199,-23.98640636363637,-10.299396034315878,-19.27692169034352,-9.72134259646124,6.744713338357818,-2.676794506890496,-14.645334033792555,4.36162777789381,-1.624947888528458
(S)-(+)-6-Methyl-1-octanol,-15.37646818445135,-39.62602378959827,-7.269136649977693,-5.483231540268208,1.8593757391468264,-2.1064355688985814,-2.571629545227399,4.324763368892679,-1.2362723413762715,-0.6654864755328238,-0.8175100282812305,-4.4147981496699185,-0.019930101393068746,-2.1954649705602103,0.23443908975761446
(S)-(+)-2-Octanol,-21.171663313853962,45.42341233731693,-4.242314225562662,57.118274144629645,-47.45843885044063,-3.5348625180959825,-17.03955277608897,3.764351592207767,5.844186286031866,3.0442493339558645,2.653107339037268,-11.026653167287668,-1.723135903306061,1.6057996637536973,20.39532649323166
(S)-(+)-2-Pentanol,-24.604779030923826,58.5326483160875,-5.993450282041,88.51738994493869,-61.3141933413279,-13.608676270771339,-16.627117871084085,8.109757495415643,10.998342784779137,0.9525813768386324,0.004666081932763348,-13.628160557606066,16.34214508613516,11.390232729839854,16.500672628152188
(S)-(+)-2-Hexanol,-42.14324732867346,-44.09557591636711,-4.57253353050861,-36.8442305694337,18.28656523991276,4.685690091517264,-0.9500651374346182,13.764910971594654,14.097451260945789,-8.273187785770222,5.473077727875799,-7.660390883296357,-27.884451342265933,-5.820446183181078,12.8719447139307
(S)-(+)-2-Heptanol,-24.24009237920887,-10.784647823470474,-0.08045960083884734,12.640541634595209,-9.795235107251616,0.8191573823271548,-6.403635316198922,-2.242965333976453,5.680093620671895,-0.5038012732556232,7.7721167148183525,-8.84480398992694,2.325415360242601,2.7824811508765284,6.320956096596286
(S)-(+)-2-Nonanol,-108.80478684423156,-60.79197656643173,3.4914560610357275,-76.77839243096058,59.578555183842695,9.273195167825614,16.036776287202148,0.1079446993104382,7.332030000497709,-17.8099519183441,6.2779879101531275,1.8071433783207156,-17.43005265884263,-6.810377596821307,7.867865102056878
(S)-(+)-2-Decanol,-117.36608925752915,-62.742589545235674,-5.271227102622803,-87.34555843735687,60.788817371252236,7.4126452072343385,13.25231386265897,8.802165453619393,9.204180232912899,-13.793521804529776,5.5830537282132084,-6.1380674635889445,-22.9468541287034,-7.50012330080263,8.262847370683138
(S)-(+)-2-Butanol,-104.93363129209351,-85.85613996554176,-3.9316221789439543,-95.67385035939655,61.98105589532453,6.2369880657575365,12.922980733544897,10.730851276261868,14.83997723440634,-13.099579614450455,7.919165581798119,0.9750352714440608,-30.63093368606006,-14.422983120741307,-1.7751803912410393
(S)-(+)-6-Methyl-1-octanol,-3.1649689414429556,-37.265183770656265,-5.555146871221994,-2.28280707841777,-3.6946949146100008,-2.3593341338655747,-3.418905985840381,2.950170680143942,-4.818170492095372,-1.8923140989183886,0.22686517060350767,1.8875450321576153,-3.1212058430431915,-2.647612430039935,1.9357386787928377
(S)-(+)-5-Methyl-1-heptanol,-36.580185675982705,-8.061764555258774,-3.19604010636176,11.241405695741975,-8.667232687972355,-1.0611768604780023,-0.18277945794293024,-2.616686275637506,-2.144736972583266,-1.0625377559532079,-4.278075441643646,0.15490720784763734,7.921609981008973,-9.315393028312553,2.6773530355485646
(S)-(+)-4-Methyl-1-hexanol,1.4218523284496813,-38.81410047126726,-5.466166318238722,-0.2176103986887198,-2.8414257024121516,-1.1676902533917264,-2.3627464374529907,1.398902073628649,-6.919164376249173,0.7735438181131491,-1.8746974806651235,4.458045710313125,-1.914101984736242,-4.976954627068214,3.3616352838123977
(S)-(+)-3-Methyl-1-pentanol,-12.91821287754826,-36.244242747972535,-7.126708571417924,-2.390688689980281,-1.8033749852609877,0.7747352115101138,-5.270098381227972,-0.8570934666275913,-5.752992374558559,-1.6688924299336305,1.8403235228041173,3.1577700635475123,0.26262348030351607,1.2276944782174404,3.392156343072438
(S)-(-)-2-Methyl-1-butanol,2.9256481115272033,-32.394578752245216,-3.930927597677785,-7.303489774955234,-0.571949526121151,2.8236499919999756,-0.32715226938756414,-2.388606373287844,-9.063592945639176,-5.0757963576801215,-2.9621068321114543,5.178191611148913,-3.059353616909926,-8.113337771201788,8.72198815167628
Cholesterol n-Hexyl Carbonate,10.371972843958417,247.19698142810057,-91.08860040417551,-23.180314413016923,-41.24012797335675,-35.03464060933983,2.796764780494892,30.640135889207,17.544517452253928,-42.708440282793354,12.01959537460081,-13.822031455706133,-2.311976181009117,-20.69843878283522,-3.0597846979399295
Cholesterol n-Heptyl Carbonate,200.07939315163887,159.27915727524382,-67.37914845635366,-16.123072299673876,-31.83680446764541,-20.086332149213842,-1.362644787727198,26.816918511122402,13.792068240857429,-26.61802132291774,10.076225343534087,-3.860864811417688,-1.9170053194610188,-5.175635186871666,-9.997749159337163
Cholesterol n-Nonyl Carbonate,-375.7236953347207,321.4770927292843,-81.93106115055647,-80.38202713928905,-3.019083346165231,-41.15739440585174,38.09103364390137,28.48254364754566,-6.118094356358996,-34.21124933462215,-6.105047270251175,-24.906268031697294,6.789270199687744,-26.27433316800581,26.13192353676436
Cholesterol Oleyl Carbonate,52.156073613067846,209.06521517812098,-58.91658582541983,-31.77861494749435,-28.147017568183887,-37.7281468900176,0.7576317054942533,11.622333815849679,4.084064497043211,-25.357674483563066,19.06286843145629,7.6534298151736415,21.51048921921673,-4.835321870697786,-0.41835976416962656
Cholesterol Methyl Carbonate,127.30049543100984,67.49947478351417,-16.124709290464136,-38.516631135857715,-22.05516028421909,24.268843194796435,-6.377422347860005,-33.28570744430908,37.97108479616226,16.43597098515714,16.422763076298217,-1.1791940623344397,19.017433898597584,20.972576230642403,14.680329668840503
Cholesterol n-Butyl Carbonate,560.3389307583452,43.704589892674235,-14.73027330825381,-19.107119641722644,30.561754707848895,-16.91362688811428,20.697325668733804,14.326933709629438,-17.482102489099226,-8.184743547338513,-15.882801366644076,-5.108474084249474,-12.305755981300452,-23.253716699543688,8.803560651959705
Cholesterol n-Amyl Carbonate,804.3500288070461,-22.28335626770896,13.202463820509982,-1.6908499358797904,14.610041500027993,-19.032789941718764,11.104384482830712,10.967956842506668,-12.815466472772492,-15.134673425287387,-8.42239344048215,-10.564794748424633,7.782642340582621,-11.204694464815804,12.574334663283869
C15,-11.690165532423997,-13.782352929700695,-16.71100472413043,6.913790598154471,-16.90077950763114,9.132308021002945,-17.674882801663603,-11.098974408544205,-11.832227976709273,-0.4636309163369602,-2.3689219034586584,7.762021262146293,-8.181730811480845,3.9167987822754773,5.775809124414243
C15,35.223388747011995,15.023533906001598,-39.16174162050271,37.27853484529719,-60.583149116190285,5.822371938097359,-44.54310712225734,-10.285081718453846,-11.413789742295327,-11.270305087667728,6.126761093804441,29.789636503346323,-37.89073959004052,12.127374448278525,-1.4627070920559133
MLC-6247,-35.627370179060364,6.964075087932058,-3.9878688497260155,11.539031280329763,-74.88450990470982,2.5642418250570262,-45.858635997002665,-61.572524586879034,15.84859936375841,-5.630354621327429,2.6851579837775663,62.720813175796884,0.88155071087574,-6.14327163337535,-30.488278930171266
S-1011,11.940461762864206,160.10035003239852,19.449061877623485,144.79728456441876,83.91688727146042,98.24165603274876,-41.22956114146991,42.20906639712699,-17.420632833957512,-12.161652475913977,-17.37530340249511,14.78805539424812,-42.6085589884257,-13.154519875885557,6.804209466831247
CN,18.638990158951874,119.25244964937217,77.45863165901882,-23.25376263443411,11.518866696228802,29.79675866646899,8.50608134666063,-16.38237821183172,-13.902698982827589,17.99910234876562,-7.255406991256958,12.625345129194072,13.933258557425031,11.046027678341211,0.2597921352729142
Cholesterol Pelargonate,133.94327365847508,108.97034286444162,68.60929905647443,-14.268984935998203,5.371625046004939,36.87401121510222,-4.7434084247894805,-14.45490490044601,-1.7382924657087866,6.724758831877792,-2.361338550561877,7.368210710330399,-12.344134274953236,4.631184610388774,-14.103642953561852
Cholesterol Acetate,48.93456316084866,94.73550028990401,36.10708443391256,-39.02904187973215,-15.086274060289133,19.027045719899544,-1.5897187135580206,-20.2299859539456,-7.474700209077485,20.385394863887154,-13.562104976556805,9.247121966878442,-0.5247278749081786,-1.2799899620846595,-17.690793086811382
Cholesterol Propionate,22.935562157215315,93.65634067639537,61.922976442765815,-60.068298472567555,1.9901661321667417,25.780658793924538,5.823817175081754,-17.373275527102198,18.97243501393033,-11.909244295175869,-5.567925209968434,-13.388359269306559,0.9164422549061281,-17.521333586627343,-6.93892386158633
n-Butyric Acid Cholesterol Ester,37.17253952855393,62.79958625253037,63.5664683355928,-73.9082502901705,11.29666901874294,23.665350827749737,1.188225513166281,-2.70324741177828,5.540160315295737,-2.4361897098907415,3.5906319648439684,11.515026916644848,-38.83673976299216,21.979908734832915,-8.19607493399265
Cholesterol n-Valerate,111.62575156843502,55.878236864887526,57.18655941790706,-56.87344586976716,-11.060012313235585,22.24354998256519,-3.0844856630728494,2.5943656672529842,11.905710046848561,-0.2510179903622881,1.8551647647628058,-3.792796234348001,-16.047518704714395,13.404114714109102,-2.0415314733509273
Cholesterol n-Hexanoate,-46.00217950862859,129.571473917876,60.21358547780416,-40.83354337812724,-0.4643767079106376,33.7364554924039,2.336402573695023,-8.95965933053466,-11.068474278433165,3.5891410328419004,-2.7717707629019825,-2.489907564635337,-5.2202225529020225,7.417706557419258,-2.9110469452760714
Cholesterol n-Heptanoate,25.132869303078294,113.12969091447913,60.49104963238534,-27.84912048864058,-7.964808172700332,26.2139811637735,-5.149551292640542,-4.144431403079096,0.8608531863872628,3.122783014109699,3.359520485865981,2.3573582787352874,-5.124189799065001,13.745389290132884,-2.1560206968161477
Cholesterol n-Caprylate,-64.56662399041195,134.7403127159035,57.436629890680436,-36.87271109952935,-3.520141753526726,34.94195950505111,1.5043497951254072,-12.810548709010678,-8.2446214183403,3.48417903492339,-4.412025377784215,0.6358364683578727,-2.242862481860078,4.108209866316898,-1.4093820418922387
Cholesteryl Bromide,80.04304293510849,-26.90368854136204,19.095610454172032,-53.02961824019433,-35.95881446033597,33.20981659782956,-19.455514629187814,-5.627874756881996,30.756768355530802,26.96139770979011,6.033516746325089,18.08714177284133,40.59127199414457,11.405432775729592,2.935058098653759
Cholesteryl Chloride,100.0604231103588,-19.665760765049214,33.42985692295599,-64.50408279006652,-36.1306768059579,45.95632153429472,-11.767538683061398,-8.574577511928835,25.398196052265728,16.623274193645457,4.607058032425312,11.786028023728539,28.082311532447147,-3.6408491912764935,13.293125251184957
Cholesterol ,30.39881251565622,-4.282907520105901,19.046056345432973,-52.66495835794689,-37.976946095555256,39.215483392109476,-16.30663764553636,-14.861138762925702,22.756873182658914,22.173823423154214,6.261570048418127,-5.958864603177236,-0.605520575454957,16.421374455135567,10.725247475011528
β-Cholestanol ,6.415995805091734,-18.84098172072586,20.303653621340715,-29.238431066080715,-26.058051627390714,8.328641196865735,-8.520251379328064,19.753262780508535,24.650594208645582,37.600273282241254,-1.0586623536347537,-16.200174701491964,37.116864429219426,-1.9515058940447274,-10.76661857217446
Cholesterol Ethyl Carbonate,230.7713116329442,139.21592914579773,-45.56265374714851,-28.445262825686527,7.0197386747669,-30.857067870338184,18.819407994869152,-6.542138374996659,7.706799851912975,-5.896378197533198,7.642116013353726,-5.188078996384255,5.985704288834105,-34.83424898533862,-7.737224006361191
Cholesterol n-Caprate,181.67742543015825,33.15122340362286,72.04883491418411,-49.147259977835475,19.66489328600753,20.812245619501528,-3.977716903469301,5.351038467924819,14.182154302999416,-2.6077711558438863,6.3338179101309855,-0.25117602542269724,-7.470137827382962,19.545668061492208,-8.373291429909933
Cholesterol Laurate,-130.15284615953598,164.035229278051,61.09172450971385,-37.13663427087031,-13.847154479687012,14.540341095274503,-4.944991558303531,-3.1050620152413337,2.5088004751500987,1.7000317488623886,5.700677714812057,8.617405978498015,-4.49628406827473,22.15044853814663,2.3890788448846805
Cholesterol Myristate,-132.81777831309194,151.83579896406832,66.52859257621112,-50.4547383772104,7.112730577000073,21.57674730568414,6.387918702821614,-5.87890915138325,-6.011154489720634,7.64866933798475,4.893929278913716,7.866557944510653,1.410726112291087,11.221057876432441,0.18838573660402816
